text,category_id
"توافق کابل و دهلی نو برای فعال سازی صنعت بافندگی افغانستان 
 به گزارش خبرنگار خبرگزاری فارس در کابل، شیری امر سینها سفیر هند در کابل با مزمل شینواری سرپرست وزارت تجارت و صنایع افغانستان امروز توافقنامه ای را به امضا رساندند که بر اساس آن دهلی نو به کمک در جهت فعال سازی کارخانه های بافندگی افغانستان متعهد شده است. 

 به گزارش خبرنگار خبرگزاری فارس در کابل، شیری امر سینها سفیر هند در کابل با مزمل شینواری سرپرست وزارت تجارت و صنایع افغانستان امروز توافقنامه ای را به امضا رساندند که بر اساس آن دهلی نو جهت فعال سازی کارخانه های بافندگی افغانستان متعهد شده است. 

 انتقال آموخته ها و تجارب هند در بخش بافندگی به جانب افغانستان یکی دیگر از مواد موافقتنامه یادشده را تشکیل می دهد. 

 افغانستان زمانی کارخانه های مشهور بافندگی درسطح منطقه داشت اما سال ها جنگ و ویرانی در این کشور بساط فعالیت این کارخانه ها را برچید. 

 هر چند اکنون وزارت تجارت و صنایع این کشور ارقام دقیقی از تعداد کارخانه های فعال در بخش بافندگی را ندارد؛ اما گفته می شود که هم اکنون 2 کارخانه بافندگیِ بلژیکی و انگلیسی در افغانستان فعال است. 

 انتهای پیام",8
"خطوط هوایی قبرس تعطیل شد 
 به گزارش خبرگزاری مهر به نقل از رادیو آلمان، ""خریس یورگی یادیس"" وزیر اقتصادی و دارایی قبرس با اعلام این خبر افزود:خطوط هوایی قبرس به علت برخی مشکلات مالی به اجبار به تعطیلی کشانده شده است. 

 وی در توضیح گفته خود اظهار داشت: خط هوایی ملی قبرس پس از درخواست کمیسیون اتحادیه اروپا مبنی بازپرداخت 66 میلیون یورو که دولت نیکوزیا به این خط هوایی کمک کرده، دیگر این خط هوایی قادر به ادامه فعالیت های خود نبود و تعطیل شد. 

 این خط هوایی ملی قبرس پس از پایان استعمار انگلیس و استقلال قبرس از سال 1960 به دولت قبرس تعلق داشت. 

 وزیردارایی و اقتصادی قبرس با اشاره به روند مقابله با این مساله، گفت: بزودی سرمایه و تاسیسات آن به فروش خواهد رسید.",8
"خطر دنباله روی دیگر کشورهای بحران زده اروپایی از یونان 
 به گزارش گروه بین الملل خبرگزاری تسنیم ، ""رالف اشتگنر""معاون رئیس حزب سوسیال دموکرات آلمان در گفتگو با نشریه ""دی سایت"" انتقاد شدیدی را به دولت یونان وارد کرده و تصریح کرد خطر اینکه دیگر کشورهای اتحادیه اروپا نیز این مسیر را دنبال کنند بالا است. برلین باید سیاست های ریاضتی خود را تغییر دهد. 

 وی در پاسخ به این پرسش که آیا شما به عنوان یک سوسیال دموکرات چپ گرا از طرفداران ""آلکسیس تسیپراس"" نخست وزیر جدید یونان هستید اظهار داشت: خیر آقای تسیپراس یک سوسیال دموکرات نیست، پس من نمی توانم از وی طرفداری کنم. اما من به نتیجه انتخابات یونان احترام می گذارم. 

 اشتگنر همچنین این خطر را که ائتلاف دولتی مشابه آتن در دیگر کشورهای بحران زده اروپایی نیز شکل گیرد را بزرگ دانست و گفت بنابراین ما باید به تاکید کردن روی سیاست های ریاضتی صرف پایان دهیم. کمک های مالی اروپا بخصوص بانک ها را نجات داده اما به ندرت به انسان ها کمک کرده است. اگر اصلاحات به این مفهوم است که انستیتوهای مالی و موسسات اعتبار سنجی رضایت داشته باشند و حقوق بازنشستگی و دستمزد انسان ها کاهش پیدا کند و شهروندان شغل خود را از دست دهند این خوب نیست. بخصوص نسل جوان در سراسر اروپا در معرض این تهدید قرار دارند که از دموکراسی رویگردان شوند. 

 وی در ادامه با تاکید بر اینکه خانم مرکل در سراسر اروپا با سیاست های ریاضتی شناخته می شود نه حزب سوسیال دموکرات در ادامه این گفتگو تصریح کرد: البته در آلمان این مسئله که مطابق درخواست های دولت جدید یونان رفتار شود بسیار منفور است. با این حال باید بین بروکسل و آتن عاقلانه گفتگو انجام شود. برای آلمان به عنوان یک کشور صادرکننده در طولانی مدت شرایط خوب خواهد بود وقتی که وضعیت کشورهای همسایه ما در جنوب اروپا خوب باشد. نقاشی کردن تابلوهای وحشتناک روی دیوار کمکی به ما نمی کند. 

 در انتخابات 25 ژانویه (5 بهمن) در یونان حزب چپ گرای سیریزا به رهبری آلکسیس تسیپراس پیروز شد و دولت ائتلافی با حزب راستگرای ""یونانی های مستقل"" در این کشور تشکیل شد. 

 این دولت ائتلافی مخالف سیاست های ریاضتی تحمیلی اتحادیه اروپا بوده و اعلام کرده است به همکاری خود با تروئیکای اروپایی پایان می دهد. 

 انتهای پیام/ع",8
"پیشنهاد برگزاری انتخابات زودهنگام ریاست جمهوری در قزاقستان 
 به گزارش خبرنگار دفتر منطقه ای فارس در بیشکک ، روز گذشته (25 بهمن ماه) پیشنهادی از سوی کنگره خلق ملی قزاقستان (یک نهاد مشورتی در ریاست جمهوری کشور) در مورد برگزاری انتخابات زودهنگام ریاست جمهوری در این کشور ارائه شد. 

 بنابر اعلام پایگاه خبری تنگری نیوز ، این پیشنهاد در این جلسه اخیر شورای کنگره ملی قزاقستان که در تاریخ 14 فوریه(بهمن ماه) در کاخ صلح و پیمان در آستانه برگزار شد، مطرح شد. 

 در جلسه مذکور، اعضای این شورا حمایت خود را به اتفاق آرا در مورد درخواست های متعدد شهروندان قزاقستان با ابتکار عمل برگزاری انتخابات زودهنگام ریاست جمهوری در این کشور، اعلام کردند. 

 اعضای شورای مذکور در سخنرانی های خود اشاره داشتند که با توجه به افزایش بحران اقتصادی جهانی، برگزاری زودهنگام انتخابات ریاست جمهوری به این کشور اجازه خواهد داد تا به طور مؤثری به اجرای برنامه توسعه این کشور موسوم به نوری جول- راه آینده و همچنین به ادامه اجرای اولویت های توسعه ملی درازمدت مشخص شده در استراتژی قزاقستان-2050 ، بپردازد. 

 در نتیجه جلسه، اعضای شورای کنگره ملی قزاقستان بیانیه ای را خطاب به گروه پارلمانی مجلس مردم قزاقستان ارسال کرد که در آن خواستار تصویب ابتکار عملی برای برگزاری انتخابات زودهنگام ریاست جمهوری در این کشور شدند. 

 برخی کارشناسان این اقدام را مقدمه ای برای تجدید دوران ریاست جمهوری نورسلطان نظربایف ارزیابی می کنند. 

 انتخابات ریاست جمهوری و پارلمانی قزاقستان برای 2016 برنامه ریزی شده و لازم است که آنها به صورت مجزا برگزار شوند. 

 مجمع ملی قزاقستان متشکل از نمایندگان 130 ملیت ساکن در این کشور می باشد که ایده ایجاد آن توسط نورسلطان نظربایف در سال 1992 پیشنهاد شد ضمن آنکه نظربایف در ماه ژوئیه سال جاری 75 ساله می شود. 

 انتهای پیام/",8
"رسانه چینی: غرب در رقابت تسلیحاتی با چین شکست خورده است 
 به گزارش ایرنا از پکن، دولت ترکیه در سال 2013 میلادی در مناقصه ای، یک شرکت چینی را برای ساخت سامانه دفاع ضد موشکی به ارزش 4/3 میلیارد دلار انتخاب کرد که اجرای این پروژه تا مدتی پیش به دلیل مخالفت غرب و کشورهای عضو ناتو متوقف شد. 

 'عصمت یلماز' وزیر دفاع ترکیه در موضعی که به تازگی در این خصوص گرفته، تاکید کرده است که سامانه دفاع موشکی با همکاری چین در چارچوب سیستم داخلی ترکیه انجام می شود. 

 وی تاکید کرد که که همکاری در ساخت سیستم دفاع موشکی با کمک چین مغایر با همکاری ترکیه در سیستم دفاعی ناتو نیست. 

 روزنامه خوئن چیو شی بائو روز شنبه در گزارشی مشروح با انتشار تصاویری از این سامانه موشکی، تلاش های غرب برای توقف روند رو به جلوی چین و ترکیه در این حوزه را مورد ارزیابی قرار داد و آن را ناکامی بزرگ برای غرب دانست. 

 این روزنامه نوشت: در حالی همکاری آنکارا و پکن در حوزه تسلیحاتی در حال شکل گرفتن است که طرح یاد شده پیشتر و در مرحله اجرا، از سوی کشورهای عضو ناتو متوقف شده بود. 

 این رسانه چینی تاکید کرد که تصمیم مقام های ارشد ترکیه به ساخت سامانه موشکی جدید موسوم به هونگ چی 9 نشان دهنده تمایل این کشور به همکاری نظامی و تسلیحاتی با چین است. 

 این روزنامه پرتیراژ چینی همچنین به طور تلویحی رقابت شرکت های تسلیحاتی غربی با چین در تجارت تسلیحات سنگین را مورد اشاره قرار می دهد و می افزاید: پس از فشارها بر ترکیه برای ترک میز مذاکره با چین در خصوص سامانه موشکی هونگ چی 9، تلاش ها برای آغاز دور جدیدی از مناقصات جایگزین با حضور شرکت های اروپایی از جمله ریتون و لاکهید مارتین شکل گرفت. 

 سامانه موشکی ضد هوایی هونگ چی 9 به معنای 'پرچم سرخ' که در بازار بین المللی با نام مستعار اچ کیو 9 شناخته می شود، می تواند به سرعت روی اهداف متحرک در فاصله دوردست قفل شود و آنها را منهدم کند. 

 این سامانه همچنین می تواند در حملات هوایی گسترده و در حالی که امواج پارازیت برای از کارانداختن سامانه های راداری و سیستم های دفاعی فعال است، به خوبی عمل کند. 

 هونگ چی 9 در عین حال می تواند نه تنها هواپیما، بالگردهای نظامی مجهز به موشک و هواپیماهای بدون سرنشین را رهگیری کند و هدف قرار دهد بلکه از توانایی رهگیری و منهدم سازی موشک های کروز، موشک های هوا به زمین و بمب های هدایت شونده نیز برخوردار است. 

 تشدید رقابت های تسلیحاتی بین کشورهای توسعه یافته و قدرت های اقتصادی به ویژه چین، آمریکا و تعدادی از کشورهای اروپایی در حالی ادامه دارد که مدتی قبل اعلام شد، کشورهای آمریکا، روسیه، چین، کره شمالی و ترکیه معاهده جدید منع تجارت تسلیحات متعارف را امضا نکرده و یا آن را هنوز در مجالس ملی خود تصویب نکرده اند. 

 در همین حال تصمیم ترکیه بر ادامه مذاکرات موشکی با چین در حالی با استقبال و انعکاس گسترده رسانه های چینی روبه رو شده که رشد و توسعه روز افزون اقتصاد این کشور در سال های اخیر بحث ها و واکنش های فراوانی در محافل مختلف در پی داشته است. 

 تلاش دولتمردان چینی در سالیان اخیر علاوه بر بخش اقتصادی؛ در حوزه نظامی نیز نشان دهنده مسیری است که آنان برای آینده ترسیم کرده اند، مسیری که به گفته رهبران عالی این کشور نوسازی و ارتقای سریع نیروی نظامی هدف اصلی و عمده آن است. 

 آساق*1*231*1597**1010",8
"بارش برف و باران در مازندران/ کاهش دمای هوا 
 احمد اسدی امروز در گفت وگو با خبرنگار خبرگزاری فارس در ساری، اظهار کرد: براساس تجزیه و تحلیل آخرین نقشه های پیش یابی هواشناسی وضعیت جوی مازندران،از روز پنج شنبه 23 بهمن ماه امسال لغایت اوایل هفته آینده نفوذ سامانه پرفشار و همچنین تقویت جریانات سرد و مرطوب شمالی را بر روی سواحل جنوبی دریای خزر نشان می دهد. 

 وی با اشاره به این که این وضعیت با عبور متناوب امواج کم و بیش ناپایدار تراز میانی جو همراهی دارد، بیان داشت: پیش بینی می شود تا روزهای اوایل هفته آینده به تناوب شاهد بارندگی در سطح استان باشیم. 

 اسدی با اعلام اینکه در این مدت دمای هوای مازندران کاهش خواهد داشت، گفت: به همین دلیل انتظار می رود بارش در ارتفاعات سردسیر (کوهستانی) مازندران به صورت برف باشد. 

 وی با یادآوری این نکته که در برخی از مناطق، آسمان مازندران در برخی ساعات مه آلود خواهد بود، افزود: وضعیت دریا نیز در این مدت مواج پیش بینی می شود. 

 انتهای پیام/86003/ج10",1
"استعفای فرمانده پلیس کابل پذیرفته نشد 
 به گزارش خبرنگار خبرگزاری فارس در کابل ، حشمت استانکزی سخنگوی فرماندهی پلیس کابل امروز (دوشنبه) اعلام کرد: استعفای ظاهر ظاهر فرمانده پلیس کابل مورد پذیرش واقع نشد و امروز دوباره به دفتر کار خود بازگشت. 

 استانکزی دلیل حضور دوباره وی در سمت پیشین را درخواست مکرر مقام های ارشد وزارت کشور افغانستان اعلام کرد و گفت: دلیل عدم پذیرش استعفا و تداوم کار وی به خاطر اقدامات شایسته ظاهر در سمت فرماندهی پلیس کابل بوده است. 

 ظاهر ظاهر روز گذشته به دلیل افزایش ناامنی در کابل از سمت خود استعفا کرد. 

 انتهای پیام/.",8
"پیروزی حزب سیریزا، یونان را از بند سیاست ریاضتی دیکته شده از سوی آلمان آزاد می کند 
 به گزارش گروه بین الملل خبرگزاری فارس ، رهبر حزب پودموس اسپانیا شب گذشته با استقبال از پیروزی حزب مخالف سیاست های ریاضتی دولت آتن در انتخابات پارلمانی یونان اعلام کرد که این پیروزی یونان را از بند سیاست ریاضتی دیکته شده از سوی آلمان و صدراعظم این کشور آزاد می کند. 

 به نوشته روزنامه فرانسوی فیگارو ، پابلو ایگلسیاس رهبر حزب پودموس اسپانیا که اعضای آن اغلب از چپگرایان افراطی هستند، یکشنبه شب در اظهاراتی اعلام کرد: پیروزی حزب سیریزا به رهبری آلکسی سپیراس در انتخابات پارلمانی یونان، این امکان را برای یونان فراهم می کند که خود را از بند سیاست ریاضتی دیکته شده از سوی آلمان آزاد کند. 

 وی طی گفت وگویی تلویزیونی افزود: یونانی ها از این پس به جای نماینده آنگلا مرکل در یونان که پیش از هر چیز به فکر منافع آلمان و مردم این کشور است، یک رئیس جمور واقعی خواهند داشت. 

 رهبر حزب پودموس اسپانیا در ادامه گفت: ما برای حمایت از حزب سیریزا تلاش خواهیم کرد اما به تلاش ها و فعالیت های خود در اسپانیا نیز که کشوری با واقعیت های اقتصادی و سیاسی کاملا متمایز است، ادامه خواهیم داد. 

 وی افزود: امید از هم اینک ظهور یافته اما این امید باید همراه با جدیت، مسئولیت پذیری و عاری از هرگونه سرخوشی باشد. سال بسیار دشواری در انتظار ماست که ما طی آن با موانع و مشکلات بسیاری مواجه خواهیم شد اما باید خوشحال باشیم که طی ماه های آینده پیروزی حزب پودموس در انتخابات پارلمانی اسپانیا را نیز که نوامبر آینده برگزار خواهد شد، جشن خواهیم گرفت. 

 انتخابات پارلمانی زودهنگام یونان روز گذشته در این کشور برگزار شد و طبق نتایج غیررسمی، حزب مخالف سیاست های ریاضت اقتصادی دولت آتن با اختلاف 6 درصدی از حزب رقیب خود، پیروز این انتخابات است. 

 برگزاری انتخابات زودهنگام پارلمانی در یونان پس از آن صورت گرفت که دو دور قبلی انتخابات در پارلمان یونان منجر به حصول حد نصاب آراء کافی برای تعیین رئیس جمهور نشد. 

 یونان یا بحران اقتصادی دست به گریبان است و برای حل مشکلات مالی خود از نهادهای جهانی وام گرفته است. 

 انتهای پیام/م",8
"فواد معصوم: بغداد از قضیه فلسطین در محافل بین المللی حمایت می کند 
 به گزارش گروه بین الملل خبرگزاری فارس ، فواد معصوم رئیس جمهور عراق امروز (سه شنبه) در استقبال از احمد عقل سفیر فلسطین در بغداد گفت که عراق به قضیه فلسطین اهتمام می ورزد و از آن در محافل بین المللی حمایت می کند. 

 بر اساس بیانیه دفتر ریاست جمهوری عراق که نسخه ای از آن به دست خبرگزاری کل العراق رسید، معصوم با سفیر فلسطین در کاخ السلام بغداد علاوه بر گفت وگو درباره مسائل کلی در منطقه و روابط دوجانبه عراق و فلسطین، حمایت عراق از مسئله فلسطین و تلاش برای حل و فصل عادلانه آن را نیز بررسی کرد. 

 احمد عقل نیز از رئیس جمهور عراق برای این دیدار تقدیر و جدیدترین تحولات فلسطین در دو سطح داخلی و خارجی را ارائه کرد. 

 وی در ادامه بر اهمیت نقش عراق در حمایت از حق عادلانه ملت فلسطین تاکید کرد. 

 سفیر فلسطین همچنین گفت که کشورش از عراق در جنگ با داعش حمایت می کند و امیدوار است که ملت عراق از این تهدید مسلّم که به عراق محدود نمی شود و تمام منطقه را تحت الشعاع قرار می دهد، رهایی یابد. 

 انتهای پیام/غ",8
"فرانسه همدست مظنون حمله به موزه یهودیان بروکسل را به بلژیک تحویل داد 
 به گزارش گروه بین الملل خبرگزاری فارس ، با گذشت 9 ماه از حمله به موزه یهودیان در بروکسل پایتخت بلژیک، مقامات قضایی این کشور، ناصر بندرر همدست مظنون حمله به موزه را رسما به همدستی در این حمله متهم کردند. دادستان شهر بروکسل روز گذشته اعلام کرد که فرانسه بندرر، 26 ساله و اهل شهر مارسی را روز دوشنبه به بلژیک تحویل داده است. ناصر بندرر در 9 دسامبر 2014 (19 آذر) بازداشت شده بود. 

 خبرگزاری آسوشیتدپرس نوشت که مقامات قضایی بلژیک بندرر را متهم کرده اند که مهدی نموش را در حمله به موزه یهودی ها در بروکسل حمایت کرده است. به گفته مقامات قضایی، بندرر هنگام بازداشت اسلحه به همراه داشته است با این حال وی اتهامات مربوط به همدستی در حمله تروریستی 24 مه به موزه یهودیان بروکسل را رد می کند. 

 مهدی نموش 6 روز پس از حمله به موزه یهودی بروکسل که 4 کشته بر جای گذاشت، هنگام پیاده شدن از اتوبوسی که از پایتخت بلژیک می آمد، دستگیر شد. او هم هنگام بازداشت اسلحه در اختیار داشت و اواخر ژوئن برای پاسخگویی به اتهاماتش به بلژیک تحویل داده شد. 

 نموش متهم شده است که با عضویت در داعش در سوریه در کنار آنان جنگیده است. وی پس از دستگیری در فرانسه به بلژیک تحویل داده شد و در این کشور زندانی است. به گفته دادستانی فرانسه، در ویدئویی که از این مرد به دست آمده سلاح هایی که احتمالا او از آن استفاده کرده نیز دیده می شود و مسئولیت این حمله را پذیرفته است. 

 نموش در زندان های مختلف فرانسه حبس بوده و در دوران حبس افکار افراطی پیدا کرده است. که منوش و بندرر در اواسط سال 2008 تا پایان 2010 هم سلول بودند.برخلاف نموش، ناصر بندرر هر گونه همکاری نزدیک یا دور را در ماجرای حمله به موزه یهودی بروکسل رد می کند. 

 انتهای پیام/م",8
"نخست وزیر گرجستان: تفلیس آماده مذاکره با روسیه است 
 نخست وزیر گرجستان در کنفرانس امنیتی مونیخ گفت، دولت تفلیس آماده برگزاری مذاکرات نتیجه بخش با روسیه است. 

 به گزارش خبرگزاری دانشجویان ایران (ایسنا)، به نقل از خبرگزاری اسپوتنیک، سرویس خبری دولت گرجستان در بیانیه ای گفت: ایراکلی گاریباشویلی، نخست وزیر گرجستان درخصوص نشست با ولادیمیر پوتین، رئیس جمهوری روسیه گفت: دولت تفلیس آماده این مذاکرات است. 

 گاریباشویلی تاکید کرد: این دیدار باید نتیجه بخش باشد. 

 روابط دیپلماتیک تفلیس و مسکو در اوت سال 2008 میلادی پس از آن خدشه دار شد که روسیه آبخازیا و اوستیای جنوبی را پس از جنگی پنج روزه با گرجستان به عنوان کشورهای مستقل به رسمیت شناخت. دولت گرجستان اعلام کرد، این دو جمهوری قفقاز مناطق اشغالی هستند. 

 24 نوامبر سال 2014 میلادی پوتین و رائول خاچینبا، رهبر آبخازیا توافقنامه ای را درباره مشارکت و همکاری های استراتژیک امضا کردند. این توافقنامه ایجاد یک فضای مشترک برای دفاع و امنیت از جمله یک نیروی نظامی مشترک را که از سوی مردم و کشور اداره می شود، پیش بینی می کند. 

 گاریباشویلی در کنفرانس امنیتی مونیخ بار دیگر نسبت به توافقنامه همکاری روسیه با آبخازیا و اوستیای جنوبی ابراز نگرانی کرده و گفت که آینده این مناطق تنها با گرجستان ممکن است. 

 در سال 2014 میلادی روسیه و گرجستان بیانیه هایی را در رابطه با احتمال دیدار دوجانبه منتشر کردند. پوتین 18 دسامبر سال گذشته میلادی گفت، روسیه از دیدن نمایندگان دولت گرجستان در مسکو خوشنود می شود. 

 انتهای پیام",8
"دیدگاه های شیلی جنگ طلبی و خشونت را در پی دارد 
 به گزارش خبرنگار دفتر منطقه ای خبرگزاری فارس در آمریکای لاتین به نقل از ای بی آی ، آلوارو گارسیا لینرا معاون رئیس جمهور بولیوی روز گذشته طی کنفرانسی مطبوعاتی اعلام کرد شیلی دیدگاه های قرن نوزدهم میلادی را دارد زیرا این طور وانمود می کند که اقتدار دادگاه بین المللی لاهه را به رسمیت نمی شناسد. 

 لینرا دراین خصوص خاطرنشان کرد: به رسمیت نشناختن دادگاه بین المللی یا تلاش برای نادیده گرفتن قدرت و حیطه اختیارات این دادگاه جهانی که کشورهای پیشرفته نیز عضو آن هستند، تلاشی بیهوده در راستای به حاشیه کشاندن سیستم بین المللی عدالت می باشد. 

 معاون رئیس جمهور بولیوی همچنین به اظهارات اخیر هرالدو مونیوز وزیر امور خارجه شیلی اشاره کرد و هشدار داد: سخنان وی غیر مسئولانه است؛ مونیوز پیشتر تصریح کرده بود که بولیوی با بردن شکایت مناقشات دریایی به دادگاه لاهه، تنها وقت تلف می کند. 

 لینرا همچنین به مقامات شیلی نسبت به احتمال انزوای این کشور هشدار داد و گفت: داشتن ایده های قرن نوزدهمی، برابر است با بازگشت به دوره سوءاستفاده، جنگ طلبی و خشونت. 

 علاوه بر این، وی بر اهمیت نقش برتر اصول بین المللی تاکید کرد و اذعان داشت که قرن بیست و یکم با قوانین جهانی، صلح آمیز و مذاکره اداره می شود که هم زیستی مسالمت آمیز کشورهای مدرن را میسر می سازد. 
 در سال 1879 دولت بولیوی قراردادی را که با یک شرکت شیلیایی منعقد کرده بود، نقض کرد و این اختلاف میان شیلی و بولیوی منجر به وقوع جنگ اقیانوس آرام بین سال های 1879 تا 1883 گردید. 

 از سال 1904 و پس از عقد قرارداد صلح میان شیلی و بولیوی روابط این 2 کشور رو به تیرگی گرایید؛ در این قرارداد بولیوی ساحل هم مرز با شیلی و همچنین با اقیانوس آرام را از دست داد. 

 دولت شیلی مدعی است، که این پیمان در سال 1924 از سوی نمایندگان پارلمان دو کشور تایید شده و فقط مرزهای خاکی و دریایی آنها را مشخص می کند که بر این اساس بولیوی نمی تواند حق دسترسی آزاد به اقیانوس و یا هر گونه ادعای ارضی در این زمینه داشته باشد. 

 بولیوی در قرن چهاردهم طی جنگ اقیانوس آرام راه های ارتباطی خود را با آب های آزاد این اقیانوس از دست داد و اکنون به دنبال احیای این مناطق و به نتیجه رسیدن مذاکراتش در دادگاه بین المللی لاهه که بیش از یک قرن به طول انجامیده می باشد. 

 انتهای پیام/",8
"درخواست وزیر خارجه مصر برای تصویب پیش نویس قطعنامه درباره لیبی 
 به گزارش خبرنگار بین الملل خبرگزاری موج، سامح شکری، وزیر خارجه مصر در گفت و گو با شبکه تلویزیونی اسکای نیوز عربی اعلام کرد: هدف پیش نویس قطعنامه کشورهای عربی در شورای امنیت برای حمایت از دولت لیبی است. 
 وی با اشاره به برخی از اختلاف نظرها میان واشنگتن و قاهره درباره اوضاع لیبی افزود: با وجود این اختلاف؛ ولی همه در از بین بردن تروریسم و حمایت از دولت لیبی و هیئت نمایندگی سازمان ملل در این کشور اتفاق نظر داریم. 
 شکری بیان داشت: همچنان برخی از اعضای شورای امنیت درباره این پیش نویس قطعنامه ملاحظاتی دارند و یکی از این ملاحظات این است که دولت لیبی با نادیده گرفتن گزینه های سیاسی و گفت و گو با گروه های مخالف تنها بر گزینه نظامی اصرار ورزد. 
 وی اظهار داشت: باید همه گروه های سیاسی در لیبی برای رسیدن به راه حل سیاسی که تضمین کننده تشکیل دولت وحدت ملی است به توافق برسند.",8
"تلاش مضحک آویگدور لیبرمن برای موج سواری بر تحولات پاریس و بروکسل 
 به گزارش گروه بین الملل خبرگزاری فارس ، وزیر خارجه رژیم صهیونیستی در واکنش به اقدامات اخیر در فرانسه و بلژیک، اقدامات ضد انسانی این رژیم علیه فلسطینیان را مشابه عملیات اخیر در اروپا خواند. 

 وزیر خارجه رژیم صهیونیستی امروز در صفحه شخصی فیس بوک خود با اشاره به اقدامات اخیر پلیس فرانسه و بلژیک در بازداشت و حمله به مظنونان تروریست نوشت: در عجبم آیا اتحادیه اروپا دولتهای فرانسه و بلژیک را به خاطر استفاده بیش از حد از زور، محکوم خواهد کرد یا خیر؟ . 

 به گزارش روزنامه صهیونیستی یدیعوت آحارونوت ، آویگدور لیبرمن افزود: در عجبم آیا اتحادیه اروپا از انها(فرانسه و بلژیک) خواهد خواست تا با تروریستها مذاکره کرده و اختلافات و مسائل را روی میز مذاکره حل کند؟ . 

 اظهارات لیبرمن در واکنش به انتقادات مقام های اتحادیه اروپا از تل آویو در موضوع مذاکرات سازش و ادامه سیاست های رژیم صهیونیستی در شهرک سازی ها در اراضی اشغالی مطرح شد. 

 انتهای پیام/",8
